,metric,ignore,dataset,model,error_rate,global
315,demographic_parity,True,social40,GridSearchReduction_tuned,29.261744966442947,11.735665547765889
316,demographic_parity,True,social40,ExponentiatedGradientReduction_tuned,31.834451901566,0.3305051509675194
317,demographic_parity,True,social40,FAGTB_tuned,33.24384787472036,0.0791578755179323
318,demographic_parity,True,social40,RejectOptionClassification_tuned,31.834451901566,0.6985472307656282
319,demographic_parity,True,social40,EqOddsPostprocessing_tuned,32.371364653243845,12.777030042155474
320,demographic_parity,True,social40,CalibratedEqOddsPostprocessing_tuned,32.5503355704698,3.152321253649337
321,demographic_parity,True,social40,JiangNachum_tuned,32.304250559284114,0.9932571664003076
322,demographic_parity,False,social40,LFR_tuned,31.923937360178968,0.2233597413135113
323,demographic_parity,False,social40,Reweighing_tuned,28.299776286353477,16.43883252343656
324,demographic_parity,False,social40,Fair-SMOTE_tuned,28.478747203579417,17.58151669612565
325,demographic_parity,False,social40,FairSSL-LS_tuned,35.659955257270695,3.4902737312968446
326,demographic_parity,False,social40,FairSSL-CT_tuned,30.11185682326621,16.124543325723845
327,demographic_parity,False,social40,FairSSL-LP_tuned,35.659955257270695,3.4902737312968446
328,demographic_parity,False,social40,FairSSL-ST_tuned,35.659955257270695,3.4902737312968446
329,demographic_parity,False,social40,GridSearchReduction_tuned,29.261744966442947,11.735665547765889
330,demographic_parity,False,social40,ExponentiatedGradientReduction_tuned,31.610738255033553,0.8650310175150278
331,demographic_parity,False,social40,FAGTB_tuned,35.79418344519016,0.2299061817015668
332,demographic_parity,False,social40,RejectOptionClassification_tuned,30.514541387024607,6.005548258376592
333,demographic_parity,False,social40,EqOddsPostprocessing_tuned,39.888143176733784,8.440764023646462
334,demographic_parity,False,social40,CalibratedEqOddsPostprocessing_tuned,24.63087248322148,57.4233931341654
335,demographic_parity,False,social40,JiangNachum_tuned,36.68903803131991,0.6857546454201641
336,demographic_parity,True,social50,LFR_tuned,32.38159981871742,1.7064326240930794
337,demographic_parity,True,social50,Reweighing_tuned,31.611148878314083,2.202776188161948
338,demographic_parity,True,social50,Fair-SMOTE_tuned,26.761840018128254,24.14350745891568
339,demographic_parity,True,social50,FairSSL-LS_tuned,35.07817811012916,0.6116996911923078
340,demographic_parity,True,social50,FairSSL-CT_tuned,26.716519374575114,25.14888869078601
341,demographic_parity,True,social50,FairSSL-LP_tuned,35.07817811012916,0.6116996911923078
342,demographic_parity,True,social50,FairSSL-ST_tuned,23.340131429866304,50.34693108744924
343,demographic_parity,True,social50,GridSearchReduction_tuned,26.217992295490603,26.395005999915373
344,demographic_parity,True,social50,ExponentiatedGradientReduction_tuned,31.293904373442103,4.099969558799782
345,demographic_parity,True,social50,FAGTB_tuned,33.92250169952413,1.025018065476102
346,demographic_parity,True,social50,RejectOptionClassification_tuned,32.1776569227283,1.776722628903693
347,demographic_parity,True,social50,EqOddsPostprocessing_tuned,30.72739632902787,21.308223930562843
348,demographic_parity,True,social50,CalibratedEqOddsPostprocessing_tuned,31.8150917743032,2.136121873255325
349,demographic_parity,True,social50,JiangNachum_tuned,31.611148878314083,1.6890552587892294
350,demographic_parity,False,social50,LFR_tuned,32.63086335825969,1.153027215090291
351,demographic_parity,False,social50,Reweighing_tuned,26.35395422615001,25.854315235266117
352,demographic_parity,False,social50,Fair-SMOTE_tuned,26.67119873102199,24.59227894491868
353,demographic_parity,False,social50,FairSSL-LS_tuned,35.07817811012916,0.6116996911923078
354,demographic_parity,False,social50,FairSSL-CT_tuned,26.64853840924542,24.920045633043447
355,demographic_parity,False,social50,FairSSL-LP_tuned,35.07817811012916,0.6116996911923078
356,demographic_parity,False,social50,FairSSL-ST_tuned,23.22682982098347,50.66132583135082
357,demographic_parity,False,social50,GridSearchReduction_tuned,26.217992295490603,26.395005999915373
358,demographic_parity,False,social50,ExponentiatedGradientReduction_tuned,31.361885338771813,3.9706868906881576
359,demographic_parity,False,social50,FAGTB_tuned,34.05846363018354,3.708958298842213
360,demographic_parity,False,social50,RejectOptionClassification_tuned,30.0475866757308,7.936813763530615
361,demographic_parity,False,social50,EqOddsPostprocessing_tuned,38.52254702016768,9.842285004401855
362,demographic_parity,False,social50,CalibratedEqOddsPostprocessing_tuned,22.13913437570814,68.54210067286965
363,demographic_parity,False,social50,JiangNachum_tuned,38.81713120326309,0.1161572113395736
364,demographic_parity,True,credit_card_clients,Reweighing_tuned,19.52222222222221,0.9296899637338374
365,demographic_parity,True,credit_card_clients,Fair-SMOTE_tuned,20.74444444444444,4.38778677861873
366,demographic_parity,True,credit_card_clients,FairSSL-CT_tuned,64.61111111111111,1.46468976663513
367,demographic_parity,True,credit_card_clients,FairSSL-ST_tuned,23.87777777777778,3.4850747004099683
368,demographic_parity,True,adult_data_set_sex,Reweighing_tuned,20.92955911098241,7.360142384366313
369,demographic_parity,True,adult_data_set_sex,Fair-SMOTE_tuned,28.987185984217774,10.640067284713933
370,demographic_parity,True,adult_data_set_sex,FairSSL-CT_tuned,24.72308694707884,0.0
371,demographic_parity,True,adult_data_set_sex,FairSSL-ST_tuned,31.658582494751315,14.252510668105757
372,demographic_parity,True,adult_data_set_race,Reweighing_tuned,19.59748063418519,6.417512217104493
373,demographic_parity,True,adult_data_set_race,Fair-SMOTE_tuned,26.6415695359444,12.687884000229072
374,demographic_parity,True,adult_data_set_race,FairSSL-CT_tuned,24.730326504017953,0.0084537999830924
375,demographic_parity,True,adult_data_set_race,FairSSL-ST_tuned,27.7275030768117,14.440057615373918
376,equalized_odds,True,german,LFR_tuned,20.0,0.0
377,equalized_odds,True,german,Reweighing_tuned,21.333333333333343,9.06316421047678
378,equalized_odds,True,german,Fair-SMOTE_tuned,29.0,11.162682057395632
379,equalized_odds,True,german,FairSSL-LS_tuned,34.33333333333334,2.642454765060667
380,equalized_odds,True,german,FairSSL-CT_tuned,37.33333333333333,17.36400596858064
381,equalized_odds,True,german,FairSSL-LP_tuned,36.33333333333333,8.29716531635046
382,equalized_odds,True,german,FairSSL-ST_tuned,34.66666666666667,24.05772797860409
383,equalized_odds,True,german,GridSearchReduction_tuned,22.0,7.180531917396726
384,equalized_odds,True,german,ExponentiatedGradientReduction_tuned,21.66666666666667,6.891514576356261
385,equalized_odds,True,german,FAGTB_tuned,20.0,0.0
386,equalized_odds,True,german,RejectOptionClassification_tuned,31.33333333333333,10.094724747256883
387,equalized_odds,True,german,EqOddsPostprocessing_tuned,19.333333333333343,9.804506435243642
388,equalized_odds,True,german,CalibratedEqOddsPostprocessing_tuned,21.0,2.2388059701492544
389,equalized_odds,True,german,JiangNachum_tuned,22.0,5.755150939992626
390,equalized_odds,False,german,LFR_tuned,20.0,0.0
391,equalized_odds,False,german,Reweighing_tuned,21.333333333333343,9.06316421047678
392,equalized_odds,False,german,Fair-SMOTE_tuned,28.33333333333333,15.23610599132556
393,equalized_odds,False,german,FairSSL-LS_tuned,34.33333333333334,2.642454765060667
394,equalized_odds,False,german,FairSSL-CT_tuned,38.0,7.786850691367128
395,equalized_odds,False,german,FairSSL-LP_tuned,34.66666666666667,5.767454765060667
396,equalized_odds,False,german,FairSSL-ST_tuned,34.33333333333334,18.86215598309033
397,equalized_odds,False,german,GridSearchReduction_tuned,22.0,7.180531917396726
398,equalized_odds,False,german,ExponentiatedGradientReduction_tuned,21.333333333333343,7.637783233072682
399,equalized_odds,False,german,FAGTB_tuned,20.0,0.0
400,equalized_odds,False,german,RejectOptionClassification_tuned,23.33333333333333,2.890173410404623
401,equalized_odds,False,german,EqOddsPostprocessing_tuned,24.33333333333333,3.5021293950635632
402,equalized_odds,False,german,CalibratedEqOddsPostprocessing_tuned,19.66666666666667,34.09514925373134
403,equalized_odds,False,german,JiangNachum_tuned,22.0,5.755150939992626
404,equalized_odds,True,communities,LFR_tuned,32.554257095158604,2.097250188044901
405,equalized_odds,True,communities,Reweighing_tuned,16.193656093489153,9.441467883900929
406,equalized_odds,True,communities,Fair-SMOTE_tuned,16.36060100166945,2.8605079257900847
407,equalized_odds,True,communities,FairSSL-LS_tuned,22.03672787979967,3.111382657204173
408,equalized_odds,True,communities,FairSSL-CT_tuned,23.539232053422367,9.31413835983783
409,equalized_odds,True,communities,FairSSL-LP_tuned,21.368948247078464,2.9047791794550983
410,equalized_odds,True,communities,FairSSL-ST_tuned,20.36727879799666,2.3885066539267195
411,equalized_odds,True,communities,GridSearchReduction_tuned,19.532554257095157,14.956440126530742
412,equalized_odds,True,communities,ExponentiatedGradientReduction_tuned,17.195325542570956,1.2860067396576622
413,equalized_odds,True,communities,FAGTB_tuned,19.19866444073456,7.150345865804267
414,equalized_odds,True,communities,RejectOptionClassification_tuned,53.42237061769616,4.98954082507459
415,equalized_odds,True,communities,EqOddsPostprocessing_tuned,25.208681135225376,0.9087975312342568
416,equalized_odds,True,communities,CalibratedEqOddsPostprocessing_tuned,19.19866444073456,39.05222889516099
417,equalized_odds,True,communities,JiangNachum_tuned,20.86811352253757,0.5868761098738361
418,equalized_odds,False,communities,LFR_tuned,30.383973288814687,1.8175408922720533
419,equalized_odds,False,communities,Reweighing_tuned,17.028380634390643,3.827482596486647
420,equalized_odds,False,communities,Fair-SMOTE_tuned,18.363939899833056,1.9173897765816972
421,equalized_odds,False,communities,FairSSL-LS_tuned,22.03672787979967,3.111382657204173
422,equalized_odds,False,communities,FairSSL-CT_tuned,20.86811352253757,7.974379260911219
423,equalized_odds,False,communities,FairSSL-LP_tuned,21.368948247078464,2.9047791794550983
424,equalized_odds,False,communities,FairSSL-ST_tuned,20.36727879799666,2.3885066539267195
425,equalized_odds,False,communities,GridSearchReduction_tuned,19.532554257095157,14.956440126530742
426,equalized_odds,False,communities,ExponentiatedGradientReduction_tuned,16.694490818030047,2.309086870108213
427,equalized_odds,False,communities,FAGTB_tuned,19.36560934891486,4.186314400609652
428,equalized_odds,False,communities,RejectOptionClassification_tuned,55.92654424040067,5.601659751037347
429,equalized_odds,False,communities,EqOddsPostprocessing_tuned,26.54424040066779,2.393322681667037
430,equalized_odds,False,communities,CalibratedEqOddsPostprocessing_tuned,18.19699499165276,51.58819303359251
431,equalized_odds,False,communities,JiangNachum_tuned,19.19866444073456,1.0973750503477275
432,equalized_odds,True,compas_race,LFR_tuned,31.96544276457884,4.60112446874223
433,equalized_odds,True,compas_race,Reweighing_tuned,32.23542116630669,21.582008575160835
434,equalized_odds,True,compas_race,Fair-SMOTE_tuned,33.26133909287256,10.309732673474322
435,equalized_odds,True,compas_race,FairSSL-LS_tuned,32.829373650107996,5.69884296349425
436,equalized_odds,True,compas_race,FairSSL-CT_tuned,33.639308855291574,4.959433467713115
437,equalized_odds,True,compas_race,FairSSL-LP_tuned,32.39740820734342,4.631268195674732
438,equalized_odds,True,compas_race,FairSSL-ST_tuned,33.47732181425485,9.52652965011965
439,equalized_odds,True,compas_race,GridSearchReduction_tuned,32.34341252699784,23.007950231581077
440,equalized_odds,True,compas_race,ExponentiatedGradientReduction_tuned,32.28941684665226,0.4700017635794987
441,equalized_odds,True,compas_race,FAGTB_tuned,45.57235421166307,0.6498002437610468
442,equalized_odds,True,compas_race,RejectOptionClassification_tuned,43.68250539956803,4.622789773204532
443,equalized_odds,True,compas_race,EqOddsPostprocessing_tuned,36.06911447084234,3.135842720511492
444,equalized_odds,True,compas_race,CalibratedEqOddsPostprocessing_tuned,33.8012958963283,24.20573299567537
445,equalized_odds,True,compas_race,JiangNachum_tuned,46.05831533477321,0.5333446131221825
446,equalized_odds,False,compas_race,LFR_tuned,33.15334773218143,2.1123276439861214
447,equalized_odds,False,compas_race,Reweighing_tuned,31.749460043196535,6.2971274310840695
448,equalized_odds,False,compas_race,Fair-SMOTE_tuned,32.88336933045356,5.053656303746895
449,equalized_odds,False,compas_race,FairSSL-LS_tuned,32.23542116630669,4.722207055869143
450,equalized_odds,False,compas_race,FairSSL-CT_tuned,33.36933045356372,4.611404174809048
451,equalized_odds,False,compas_race,FairSSL-LP_tuned,32.39740820734342,3.6160554342938735
452,equalized_odds,False,compas_race,FairSSL-ST_tuned,33.53131749460043,6.990909562195497
453,equalized_odds,False,compas_race,GridSearchReduction_tuned,32.34341252699784,23.007950231581077
454,equalized_odds,False,compas_race,ExponentiatedGradientReduction_tuned,32.07343412526998,0.2803633019569429
455,equalized_odds,False,compas_race,FAGTB_tuned,32.88336933045356,1.4351866016769133
456,equalized_odds,False,compas_race,RejectOptionClassification_tuned,44.00647948164147,5.132589931542464
457,equalized_odds,False,compas_race,EqOddsPostprocessing_tuned,35.85313174946005,2.593472689191957
458,equalized_odds,False,compas_race,CalibratedEqOddsPostprocessing_tuned,32.55939524838013,21.5776774429182
459,equalized_odds,False,compas_race,JiangNachum_tuned,34.881209503239745,1.1507666685903937
460,equalized_odds,True,implicit10,LFR_tuned,29.190421892816417,1.5935326046418925
461,equalized_odds,True,implicit10,Reweighing_tuned,28.734321550741157,13.49544111640528
462,equalized_odds,True,implicit10,Fair-SMOTE_tuned,29.236031927023944,6.763066181485783
463,equalized_odds,True,implicit10,FairSSL-LS_tuned,29.760547320410495,1.7889447537738996
464,equalized_odds,True,implicit10,FairSSL-CT_tuned,30.376282782212087,0.9750717211796044
465,equalized_odds,True,implicit10,FairSSL-LP_tuned,29.190421892816417,2.112850973033295
466,equalized_odds,True,implicit10,FairSSL-ST_tuned,29.509692132269095,1.7366978540564595
467,equalized_odds,True,implicit10,GridSearchReduction_tuned,28.80273660205245,19.23888450655493
468,equalized_odds,True,implicit10,ExponentiatedGradientReduction_tuned,29.21322690992018,1.9628722923764883
469,equalized_odds,True,implicit10,FAGTB_tuned,32.018244013683,1.791772857888957
470,equalized_odds,True,implicit10,RejectOptionClassification_tuned,29.418472063854054,4.77024696418516
471,equalized_odds,True,implicit10,EqOddsPostprocessing_tuned,32.29190421892817,2.932911273787828
472,equalized_odds,True,implicit10,CalibratedEqOddsPostprocessing_tuned,28.87115165336374,18.50152886081757
473,equalized_odds,True,implicit10,JiangNachum_tuned,33.29532497149373,0.4354940109627163
474,equalized_odds,False,implicit10,LFR_tuned,29.509692132269095,1.6434411572469525
475,equalized_odds,False,implicit10,Reweighing_tuned,29.304446978335235,6.828930816473658
476,equalized_odds,False,implicit10,Fair-SMOTE_tuned,29.372862029646512,5.959250221674223
477,equalized_odds,False,implicit10,FairSSL-LS_tuned,29.760547320410495,1.7889447537738996
478,equalized_odds,False,implicit10,FairSSL-CT_tuned,30.05701254275941,1.056648866961564
479,equalized_odds,False,implicit10,FairSSL-LP_tuned,29.21322690992018,2.1614255596146883
480,equalized_odds,False,implicit10,FairSSL-ST_tuned,29.441277080957803,1.9581086185955023
481,equalized_odds,False,implicit10,GridSearchReduction_tuned,28.80273660205245,19.23888450655493
482,equalized_odds,False,implicit10,ExponentiatedGradientReduction_tuned,29.304446978335235,1.928325059376243
483,equalized_odds,False,implicit10,FAGTB_tuned,34.526795895096924,0.2442972881260385
484,equalized_odds,False,implicit10,RejectOptionClassification_tuned,29.372862029646512,4.796380462130423
485,equalized_odds,False,implicit10,EqOddsPostprocessing_tuned,32.063854047890544,3.539830286728285
486,equalized_odds,False,implicit10,CalibratedEqOddsPostprocessing_tuned,29.258836944127708,17.17120132155702
487,equalized_odds,False,implicit10,JiangNachum_tuned,29.78335233751426,1.4290756425074602
488,equalized_odds,True,implicit20,LFR_tuned,30.69419237749547,5.28946480379599
489,equalized_odds,True,implicit20,Reweighing_tuned,29.28765880217786,22.87024937452566
490,equalized_odds,True,implicit20,Fair-SMOTE_tuned,31.578947368421055,10.509067431039332
491,equalized_odds,True,implicit20,FairSSL-LS_tuned,31.919237749546284,9.387180978889283
492,equalized_odds,True,implicit20,FairSSL-CT_tuned,32.25952813067151,12.18313229683158
493,equalized_odds,True,implicit20,FairSSL-LP_tuned,32.71324863883848,9.954526012083424
494,equalized_odds,True,implicit20,FairSSL-ST_tuned,32.98548094373865,8.887925033330168
495,equalized_odds,True,implicit20,GridSearchReduction_tuned,28.94736842105263,32.46113841591505
496,equalized_odds,True,implicit20,ExponentiatedGradientReduction_tuned,30.739564428312164,0.4837370473563834
497,equalized_odds,True,implicit20,FAGTB_tuned,34.36932849364791,1.2638995214218574
498,equalized_odds,True,implicit20,RejectOptionClassification_tuned,47.186932849364794,4.421768707482993
499,equalized_odds,True,implicit20,EqOddsPostprocessing_tuned,37.38656987295825,1.6543285371968195
500,equalized_odds,True,implicit20,CalibratedEqOddsPostprocessing_tuned,29.333030852994554,27.79930057073523
501,equalized_odds,True,implicit20,JiangNachum_tuned,30.96642468239564,0.9604088006342908
502,equalized_odds,False,implicit20,LFR_tuned,30.64882032667876,6.146592947143503
503,equalized_odds,False,implicit20,Reweighing_tuned,31.578947368421055,10.509067431039332
504,equalized_odds,False,implicit20,Fair-SMOTE_tuned,31.578947368421055,10.509067431039332
505,equalized_odds,False,implicit20,FairSSL-LS_tuned,31.919237749546284,9.387180978889283
506,equalized_odds,False,implicit20,FairSSL-CT_tuned,32.30490018148821,12.262482979794598
507,equalized_odds,False,implicit20,FairSSL-LP_tuned,32.645190562613436,9.93469645664714
508,equalized_odds,False,implicit20,FairSSL-ST_tuned,32.98548094373865,8.887925033330168
509,equalized_odds,False,implicit20,GridSearchReduction_tuned,28.94736842105263,32.46113841591505
510,equalized_odds,False,implicit20,ExponentiatedGradientReduction_tuned,30.716878402903816,0.6755835214310391
511,equalized_odds,False,implicit20,FAGTB_tuned,33.64337568058076,2.124148756927241
512,equalized_odds,False,implicit20,RejectOptionClassification_tuned,47.25499092558984,4.859529233105542
513,equalized_odds,False,implicit20,EqOddsPostprocessing_tuned,37.137023593466424,1.1753019798488862
514,equalized_odds,False,implicit20,CalibratedEqOddsPostprocessing_tuned,28.94736842105263,30.684961778957703
515,equalized_odds,False,implicit20,JiangNachum_tuned,31.170598911070783,0.5345057892581815
516,equalized_odds,True,implicit30,LFR_tuned,29.738856371004047,1.84938936619905
517,equalized_odds,True,implicit30,Reweighing_tuned,27.937865826204415,24.151732469242063
518,equalized_odds,True,implicit30,Fair-SMOTE_tuned,28.68077442593426,6.274019586292074
519,equalized_odds,True,implicit30,FairSSL-LS_tuned,29.603782080144086,4.072287578664485
520,equalized_odds,True,implicit30,FairSSL-CT_tuned,29.603782080144086,3.688730341041152
521,equalized_odds,True,implicit30,FairSSL-LP_tuned,30.27915353444395,1.2550780139926443
522,equalized_odds,True,implicit30,FairSSL-ST_tuned,29.19855920756416,6.305728533921398
523,equalized_odds,True,implicit30,GridSearchReduction_tuned,26.632147681224666,45.22224588521711
524,equalized_odds,True,implicit30,ExponentiatedGradientReduction_tuned,30.12156686177397,0.7618595325618815
525,equalized_odds,True,implicit30,FAGTB_tuned,38.38361098604233,3.339839432424552
526,equalized_odds,True,implicit30,RejectOptionClassification_tuned,29.558757316524094,3.308790745056095
527,equalized_odds,True,implicit30,EqOddsPostprocessing_tuned,38.65375956776227,0.1359720179340356
528,equalized_odds,True,implicit30,CalibratedEqOddsPostprocessing_tuned,26.879783881134628,45.24021095373401
529,equalized_odds,True,implicit30,JiangNachum_tuned,41.58036920306168,4.9243234896608845
530,equalized_odds,False,implicit30,LFR_tuned,29.806393516434042,1.9496649943929576
531,equalized_odds,False,implicit30,Reweighing_tuned,28.68077442593426,6.274019586292074
532,equalized_odds,False,implicit30,Fair-SMOTE_tuned,28.72579918955425,6.409520941305624
533,equalized_odds,False,implicit30,FairSSL-LS_tuned,29.603782080144086,4.072287578664485
534,equalized_odds,False,implicit30,FairSSL-CT_tuned,29.671319225574067,2.7778642745376363
535,equalized_odds,False,implicit30,FairSSL-LP_tuned,30.27915353444395,1.2550780139926443
536,equalized_odds,False,implicit30,FairSSL-ST_tuned,29.288608734804143,6.3617616825184
537,equalized_odds,False,implicit30,GridSearchReduction_tuned,26.632147681224666,45.22224588521711
538,equalized_odds,False,implicit30,ExponentiatedGradientReduction_tuned,29.738856371004047,0.8949076674940215
539,equalized_odds,False,implicit30,FAGTB_tuned,33.903647005853216,1.4655076722228766
540,equalized_odds,False,implicit30,RejectOptionClassification_tuned,29.446195407474107,3.558755871485672
541,equalized_odds,False,implicit30,EqOddsPostprocessing_tuned,38.60873480414227,0.9063949691498708
542,equalized_odds,False,implicit30,CalibratedEqOddsPostprocessing_tuned,26.316974335884737,46.38053048258325
543,equalized_odds,False,implicit30,JiangNachum_tuned,32.5303917154435,1.22520132511489
544,equalized_odds,True,implicit40,LFR_tuned,31.856396273574177,5.6622201077905085
545,equalized_odds,True,implicit40,Reweighing_tuned,31.333787775505556,6.002471444795837
546,equalized_odds,True,implicit40,Fair-SMOTE_tuned,28.584412633492377,15.181079047433222
547,equalized_odds,True,implicit40,FairSSL-LS_tuned,31.924562599409228,5.430795749292377
548,equalized_odds,True,implicit40,FairSSL-CT_tuned,33.87866394001364,10.358695926280328
549,equalized_odds,True,implicit40,FairSSL-LP_tuned,31.992728925244265,8.811903498948542
550,equalized_odds,True,implicit40,FairSSL-ST_tuned,31.856396273574177,0.5923956762587335
551,equalized_odds,True,implicit40,GridSearchReduction_tuned,26.10770279481936,65.14567784951966
552,equalized_odds,True,implicit40,ExponentiatedGradientReduction_tuned,31.22017723244717,1.7541534059228092
553,equalized_odds,True,implicit40,FAGTB_tuned,35.85548738922972,3.5825187575722115
554,equalized_odds,True,implicit40,RejectOptionClassification_tuned,45.87593728698023,6.264695788596362
555,equalized_odds,True,implicit40,EqOddsPostprocessing_tuned,42.85389684162691,1.8013973883410472
556,equalized_odds,True,implicit40,CalibratedEqOddsPostprocessing_tuned,25.88048170870256,67.43794169612354
557,equalized_odds,True,implicit40,JiangNachum_tuned,44.33083390138604,2.764186818154412
558,equalized_odds,False,implicit40,LFR_tuned,32.28811633719609,6.389946419584214
559,equalized_odds,False,implicit40,Reweighing_tuned,30.629402408543513,5.914185509950428
560,equalized_odds,False,implicit40,Fair-SMOTE_tuned,28.788911610997502,15.979617464602786
561,equalized_odds,False,implicit40,FairSSL-LS_tuned,31.924562599409228,5.430795749292377
562,equalized_odds,False,implicit40,FairSSL-CT_tuned,33.56055441945013,9.24632414604163
563,equalized_odds,False,implicit40,FairSSL-LP_tuned,31.992728925244265,8.811903498948542
564,equalized_odds,False,implicit40,FairSSL-ST_tuned,31.879118382185865,0.3576672744170645
565,equalized_odds,False,implicit40,GridSearchReduction_tuned,26.10770279481936,65.14567784951966
566,equalized_odds,False,implicit40,ExponentiatedGradientReduction_tuned,31.10656668938877,1.3926399299893644
567,equalized_odds,False,implicit40,FAGTB_tuned,34.946603044762554,2.499504960649718
568,equalized_odds,False,implicit40,RejectOptionClassification_tuned,45.64871620086344,4.861850167698655
569,equalized_odds,False,implicit40,EqOddsPostprocessing_tuned,43.49011588275392,3.4985050496673527
570,equalized_odds,False,implicit40,CalibratedEqOddsPostprocessing_tuned,25.78959327425585,69.53138009170728
571,equalized_odds,False,implicit40,JiangNachum_tuned,36.968870711201994,3.252689211783481
572,equalized_odds,True,implicit50,LFR_tuned,29.8633257403189,10.96210782012129
573,equalized_odds,True,implicit50,Reweighing_tuned,29.886104783599095,13.919503086196668
574,equalized_odds,True,implicit50,Fair-SMOTE_tuned,33.052391799544424,6.255652908209769
575,equalized_odds,True,implicit50,FairSSL-LS_tuned,32.300683371298405,1.213049623801532
576,equalized_odds,True,implicit50,FairSSL-CT_tuned,36.1503416856492,18.688382106621333
577,equalized_odds,True,implicit50,FairSSL-LP_tuned,32.09567198177676,0.5017546004026124
578,equalized_odds,True,implicit50,FairSSL-ST_tuned,32.23234624145786,0.7611609333396802
579,equalized_odds,True,implicit50,GridSearchReduction_tuned,32.8246013667426,4.3436482681903
580,equalized_odds,True,implicit50,ExponentiatedGradientReduction_tuned,31.252847380410017,1.2199527105074854
581,equalized_odds,True,implicit50,FAGTB_tuned,36.58314350797266,3.228263120914537
582,equalized_odds,True,implicit50,RejectOptionClassification_tuned,30.979498861047844,4.843185480703702
583,equalized_odds,True,implicit50,EqOddsPostprocessing_tuned,44.64692482915717,0.8324819187522592
584,equalized_odds,True,implicit50,CalibratedEqOddsPostprocessing_tuned,23.097949886104786,73.1994150417882
585,equalized_odds,True,implicit50,JiangNachum_tuned,48.24601366742597,0.4341008130807492
586,equalized_odds,False,implicit50,LFR_tuned,29.817767653758537,10.762107820121289
587,equalized_odds,False,implicit50,Reweighing_tuned,32.642369020501135,5.110061915896313
588,equalized_odds,False,implicit50,Fair-SMOTE_tuned,33.32574031890661,7.354185076993803
589,equalized_odds,False,implicit50,FairSSL-LS_tuned,32.300683371298405,1.213049623801532
590,equalized_odds,False,implicit50,FairSSL-CT_tuned,36.28701594533029,21.020226101049705
591,equalized_odds,False,implicit50,FairSSL-LP_tuned,32.09567198177676,0.5017546004026124
592,equalized_odds,False,implicit50,FairSSL-ST_tuned,32.23234624145786,0.7611609333396802
593,equalized_odds,False,implicit50,GridSearchReduction_tuned,32.8246013667426,4.3436482681903
594,equalized_odds,False,implicit50,ExponentiatedGradientReduction_tuned,31.32118451025056,0.9812826300338668
595,equalized_odds,False,implicit50,FAGTB_tuned,35.03416856492028,3.4822806612380326
596,equalized_odds,False,implicit50,RejectOptionClassification_tuned,31.389521640091118,3.722129316057449
597,equalized_odds,False,implicit50,EqOddsPostprocessing_tuned,46.19589977220957,2.3975296323262505
598,equalized_odds,False,implicit50,CalibratedEqOddsPostprocessing_tuned,23.553530751708422,70.99364641711871
599,equalized_odds,False,implicit50,JiangNachum_tuned,37.19817767653758,4.455989039305595
600,equalized_odds,True,social10,LFR_tuned,28.97518382352942,1.4551804314665269
601,equalized_odds,True,social10,Reweighing_tuned,28.67647058823529,2.9543215932011284
602,equalized_odds,True,social10,Fair-SMOTE_tuned,28.125,2.7734505000740013
603,equalized_odds,True,social10,FairSSL-LS_tuned,28.90625,1.147013467228386
604,equalized_odds,True,social10,FairSSL-CT_tuned,29.044117647058826,2.302426932434681
605,equalized_odds,True,social10,FairSSL-LP_tuned,29.52665441176471,0.7779021759265342
606,equalized_odds,True,social10,FairSSL-ST_tuned,28.125,2.502758737312277
607,equalized_odds,True,social10,GridSearchReduction_tuned,28.216911764705884,12.825996882409132
608,equalized_odds,True,social10,ExponentiatedGradientReduction_tuned,27.826286764705884,2.750310046443763
609,equalized_odds,True,social10,FAGTB_tuned,30.905330882352942,1.9326031309723015
610,equalized_odds,True,social10,RejectOptionClassification_tuned,28.377757352941174,3.2617463490321104
611,equalized_odds,True,social10,EqOddsPostprocessing_tuned,29.710477941176478,0.7291704338083044
612,equalized_odds,True,social10,CalibratedEqOddsPostprocessing_tuned,28.079044117647058,3.464383063604415
613,equalized_odds,True,social10,JiangNachum_tuned,28.630514705882348,2.58500327739494
614,equalized_odds,False,social10,LFR_tuned,29.250919117647058,0.9635751694399148
615,equalized_odds,False,social10,Reweighing_tuned,27.918198529411768,4.353731071209735
616,equalized_odds,False,social10,Fair-SMOTE_tuned,27.872242647058826,4.714924186632197
617,equalized_odds,False,social10,FairSSL-LS_tuned,28.97518382352942,0.9993687239234188
618,equalized_odds,False,social10,FairSSL-CT_tuned,28.860294117647058,2.527254034654189
619,equalized_odds,False,social10,FairSSL-LP_tuned,29.503676470588232,0.2706665372768507
620,equalized_odds,False,social10,FairSSL-ST_tuned,28.102022058823522,3.01046341031404
621,equalized_odds,False,social10,GridSearchReduction_tuned,28.216911764705884,12.825996882409132
622,equalized_odds,False,social10,ExponentiatedGradientReduction_tuned,27.826286764705884,2.9437920729777023
623,equalized_odds,False,social10,FAGTB_tuned,31.272977941176478,1.028535953970608
624,equalized_odds,False,social10,RejectOptionClassification_tuned,28.469669117647058,3.2616610473567427
625,equalized_odds,False,social10,EqOddsPostprocessing_tuned,30.261948529411768,2.4370275254688405
626,equalized_odds,False,social10,CalibratedEqOddsPostprocessing_tuned,28.216911764705884,9.263368487424332
627,equalized_odds,False,social10,JiangNachum_tuned,28.423713235294116,0.7533709044450082
